         0 <= x <   30; y =    80.0000 +     0.6333x; interpolation
      1350 <= x < 1380; y =   -27.0000 +     0.0667x; interpolation
      1380 <= x < 1410; y =  -117.0000 +     0.1333x; interpolation
      1410 <= x < 1440; y =  -669.0000 +     0.5333x; interpolation
      1440 <= x < 1470; y =   -11.0000 +     0.0667x; interpolation
      1470 <= x < 1500; y =   -11.0000 +     0.0667x; interpolation
      1500 <= x < 1530; y =   430.0000 +    -0.2333x; interpolation
      1530 <= x < 1560; y =   830.0000 +    -0.5000x; interpolation
      1560 <= x < 1590; y =  -853.0000 +     0.6000x; interpolation
      1590 <= x < 1620; y =   -21.0000 +     0.0667x; interpolation
      1620 <= x < 1650; y =    85.0000 +     0.0000x; interpolation
      1650 <= x < 1680; y =  1165.0000 +    -0.6667x; interpolation
      1680 <= x < 1710; y =  -980.0000 +     0.6333x; interpolation
      1710 <= x < 1740; y =  1148.0000 +    -0.6333x; interpolation
      1740 <= x < 1770; y =  -106.0000 +     0.1000x; interpolation
      1770 <= x < 1800; y =   242.0000 +    -0.1000x; interpolation
      1800 <= x < 1830; y =  -997.0000 +     0.6000x; interpolation
      1830 <= x < 1860; y =  1163.0000 +    -0.6000x; interpolation
      1860 <= x < 1890; y =     4.0000 +     0.0333x; interpolation
      1890 <= x < 1920; y = -1174.0000 +     0.6667x; interpolation
      1920 <= x < 1950; y =  1220.0000 +    -0.6000x; interpolation
      1950 <= x < 1980; y =   324.0000 +    -0.1333x; interpolation
      1980 <= x < 2010; y =  -131.0000 +     0.1000x; interpolation
      2010 <= x < 2040; y =   133.0000 +    -0.0333x; interpolation
      2040 <= x < 2070; y =    66.0000 +     0.0000x; interpolation
      2070 <= x < 2100; y = -1294.0000 +     0.6667x; interpolation
      2100 <= x < 2130; y =   638.0000 +    -0.2667x; interpolation
      2130 <= x < 2160; y =  3578.0000 +    -1.6667x; interpolation
      2160 <= x < 2190; y =   170.0000 +    -0.0667x; interpolation
      2190 <= x < 2220; y = -4006.0000 +     1.8667x; interpolation
      2220 <= x < 2250; y =  1177.0000 +    -0.5000x; interpolation
      2250 <= x < 2280; y = -1191.0000 +     0.5667x; interpolation
      2280 <= x < 2310; y =  1434.0000 +    -0.6000x; interpolation
      2310 <= x < 2340; y = -1378.0000 +     0.6333x; interpolation
      2340 <= x < 2370; y =   -69.0000 +     0.0667x; interpolation
      2370 <= x < 2400; y =  1803.0000 +    -0.7333x; interpolation
      2400 <= x < 2430; y = -1515.0000 +     0.6667x; interpolation
      2430 <= x < 2460; y =   245.0000 +    -0.0667x; interpolation
      2460 <= x < 2490; y =  1379.0000 +    -0.5333x; interpolation
      2490 <= x < 2520; y =   149.0000 +    -0.0333x; interpolation
      2520 <= x < 2550; y =   -17.0000 +     0.0333x; interpolation
      2550 <= x < 2580; y = -1445.0000 +     0.6000x; interpolation
      2580 <= x < 2610; y =   -85.0000 +     0.0667x; interpolation
      2610 <= x < 2640; y =  2065.0000 +    -0.7667x; interpolation
      2640 <= x < 2670; y =  -284.0000 +     0.1333x; interpolation
      2670 <= x < 2700; y = -1516.0000 +     0.6000x; interpolation
      2700 <= x < 2730; y =   264.0000 +    -0.0667x; interpolation
      2730 <= x < 2760; y =    -6.0000 +     0.0333x; interpolation
      2760 <= x < 2790; y =   267.0000 +    -0.0667x; interpolation
      2790 <= x < 2820; y =  1647.0000 +    -0.5667x; interpolation
      2820 <= x < 2850; y =  -120.0000 +     0.0667x; interpolation
      2850 <= x < 2880; y =  -496.0000 +     0.2000x; interpolation
      2880 <= x < 2910; y =   549.0000 +    -0.1667x; interpolation
      2910 <= x < 2940; y = -1563.0000 +     0.5667x; interpolation
      2940 <= x < 2970; y =   571.0000 +    -0.1667x; interpolation
      2970 <= x < 3000; y =  -311.0000 +     0.1333x; interpolation
      3000 <= x < 3030; y =   283.0000 +    -0.0667x; interpolation
      3030 <= x < 3060; y =   -17.0000 +     0.0333x; interpolation
      3060 <= x < 3090; y =   185.0000 +    -0.0333x; interpolation
      3090 <= x < 3120; y =  -427.0000 +     0.1667x; interpolation
      3120 <= x < 3150; y =   294.0000 +    -0.0667x; interpolation
      3150 <= x < 3180; y =  2166.0000 +    -0.6667x; interpolation
      3180 <= x < 3210; y = -1719.0000 +     0.5667x; interpolation
      3210 <= x < 3240; y =  1885.0000 +    -0.5667x; interpolation
      3240 <= x < 3270; y =  -255.0000 +     0.1000x; interpolation
      3270 <= x < 3300; y = -1767.0000 +     0.5667x; interpolation
      3300 <= x < 3330; y =   413.0000 +    -0.1000x; interpolation
      3330 <= x < 3360; y =  -247.0000 +     0.1000x; interpolation
      3360 <= x < 3390; y =   -25.0000 +     0.0333x; interpolation
      3390 <= x < 3420; y =    87.0000 +     0.0000x; interpolation
      3420 <= x < 3450; y =   313.0000 +    -0.0667x; interpolation
      3450 <= x < 3480; y =    85.0000 +     0.0000x; interpolation
      3480 <= x < 3510; y =  1925.0000 +    -0.5333x; interpolation
      3510 <= x < 3540; y = -1787.0000 +     0.5333x; interpolation
      3540 <= x < 3570; y =   319.0000 +    -0.0667x; interpolation
      3570 <= x < 3600; y =  -271.0000 +     0.1000x; interpolation
      3600 <= x < 3630; y =   443.0000 +    -0.1000x; interpolation
      3630 <= x < 3660; y =  -517.0000 +     0.1667x; interpolation
      3660 <= x < 3690; y =   572.0000 +    -0.1333x; interpolation
      3690 <= x < 3720; y =   -38.0000 +     0.0333x; interpolation
      3720 <= x < 3750; y =   208.0000 +    -0.0333x; interpolation
      3750 <= x < 3780; y =  2316.0000 +    -0.6000x; interpolation
      3780 <= x < 3810; y = -2434.0000 +     0.6667x; interpolation
      3810 <= x < 3840; y =   -40.0000 +     0.0333x; interpolation
      3840 <= x < 3870; y =   595.0000 +    -0.1333x; interpolation
      3870 <= x < 3900; y =  2259.0000 +    -0.5667x; interpolation
      3900 <= x < 3930; y =    66.0000 +     0.0000x; interpolation
      3930 <= x < 3960; y = -2534.0000 +     0.6667x; interpolation
      3960 <= x < 3990; y =  1003.0000 +    -0.2333x; interpolation
      3990 <= x < 4020; y =  1795.0000 +    -0.4333x; interpolation
      4020 <= x < 4050; y =  -200.0000 +     0.0667x; interpolation
      4050 <= x < 4080; y = -1942.0000 +     0.5000x; interpolation
      4080 <= x < 4110; y =    83.0000 +     0.0000x; interpolation
      4110 <= x < 4140; y =  2531.0000 +    -0.6000x; interpolation
      4140 <= x < 4170; y = -2812.0000 +     0.7000x; interpolation
      4170 <= x < 4200; y =   776.0000 +    -0.1667x; interpolation
      4200 <= x < 4230; y =  2305.0000 +    -0.5333x; interpolation
      4230 <= x < 4260; y = -3015.0000 +     0.7333x; interpolation
      4260 <= x < 4290; y =   369.0000 +    -0.0667x; interpolation
      4290 <= x < 4320; y =  2925.0000 +    -0.6667x; interpolation
      4320 <= x < 4350; y =  -507.0000 +     0.1333x; interpolation
      4350 <= x < 4380; y = -2235.0000 +     0.5333x; interpolation
      4380 <= x < 4410; y =  2840.0000 +    -0.6333x; interpolation
      4410 <= x < 4440; y =  5760.0000 +    -1.3000x; interpolation
      4440 <= x < 4470; y = -5853.0000 +     1.3333x; interpolation
      4470 <= x < 4500; y =   363.0000 +    -0.0667x; interpolation
      4500 <= x < 4530; y = -2170.0000 +     0.5000x; interpolation
      4530 <= x < 4560; y =  -970.0000 +     0.2333x; interpolation
      4560 <= x < 4590; y =  1295.0000 +    -0.2667x; interpolation
      4590 <= x < 4620; y = -1137.0000 +     0.2667x; interpolation
      4620 <= x < 4650; y =  1311.0000 +    -0.2667x; interpolation
      4650 <= x < 4680; y = -1153.0000 +     0.2667x; interpolation
      4680 <= x < 4710; y =  1172.0000 +    -0.2333x; interpolation
      4710 <= x < 4740; y = -1012.0000 +     0.2333x; interpolation
      4740 <= x < 4770; y =   401.0000 +    -0.0667x; interpolation
      4770 <= x < 4800; y =  3403.0000 +    -0.7000x; interpolation
      4800 <= x < 4830; y = -3593.0000 +     0.7667x; interpolation
      4830 <= x < 4860; y =  3607.0000 +    -0.7333x; interpolation
      4860 <= x < 4890; y = -3155.0000 +     0.6667x; interpolation
      4890 <= x < 4920; y =  3325.0000 +    -0.6667x; interpolation
      4920 <= x < 4950; y = -3358.0000 +     0.7000x; interpolation
      4950 <= x < 4980; y =  3366.0000 +    -0.6667x; interpolation
      4980 <= x < 5010; y =  -759.0000 +     0.1667x; interpolation
      5010 <= x < 5040; y = -2087.0000 +     0.4333x; interpolation
      5040 <= x < 5070; y =  2422.0000 +    -0.4667x; interpolation
      5070 <= x < 5100; y = -1610.0000 +     0.3333x; interpolation
      5100 <= x < 5130; y =    80.0000 +     0.0000x; interpolation
      5130 <= x < 5160; y =  2460.0000 +    -0.4667x; interpolation
      5160 <= x < 5190; y = -3183.0000 +     0.6333x; interpolation
      5190 <= x < 5220; y =  3181.0000 +    -0.6000x; interpolation
      5220 <= x < 5250; y =  1105.0000 +    -0.2000x; interpolation
      5250 <= x < 5280; y =  -983.0000 +     0.2000x; interpolation
      5280 <= x < 5310; y =  -808.0000 +     0.1667x; interpolation
      5310 <= x < 5340; y = -2392.0000 +     0.4667x; interpolation
      5340 <= x < 5370; y =  2387.0000 +    -0.4333x; interpolation
      5370 <= x < 5400; y = -1885.0000 +     0.3667x; interpolation
      5400 <= x < 5430; y =  2053.0000 +    -0.3667x; interpolation
      5430 <= x < 5460; y = -1727.0000 +     0.3333x; interpolation
      5460 <= x < 5490; y =  1169.0000 +    -0.2000x; interpolation
      5490 <= x < 5520; y =  2079.0000 +    -0.3667x; interpolation
      5520 <= x < 5550; y = -3228.0000 +     0.6000x; interpolation
      5550 <= x < 5580; y =  3028.0000 +    -0.5333x; interpolation
      5580 <= x < 5610; y = -2707.0000 +     0.5000x; interpolation
      5610 <= x < 5640; y =  3059.0000 +    -0.5333x; interpolation
      5640 <= x < 5670; y = -3486.0000 +     0.6333x; interpolation
      5670 <= x < 5700; y =  1590.0000 +    -0.2667x; interpolation
      5700 <= x < 5730; y =  2724.0000 +    -0.4667x; interpolation
      5730 <= x < 5760; y = -3926.0000 +     0.7000x; interpolation
      5760 <= x < 5790; y =  3714.0000 +    -0.6333x; interpolation
      5790 <= x < 5820; y = -3966.0000 +     0.7000x; interpolation
      5820 <= x < 5850; y =  4333.0000 +    -0.7333x; interpolation
      5850 <= x < 5880; y = -4203.0000 +     0.7333x; interpolation
      5880 <= x < 5910; y =  4182.0000 +    -0.7000x; interpolation
      5910 <= x < 5940; y = -3462.0000 +     0.6000x; interpolation
      5940 <= x < 5970; y =  -310.0000 +     0.0667x; interpolation
      5970 <= x < 6000; y =   680.0000 +    -0.1000x; interpolation
      6000 <= x < 6030; y =  3665.0000 +    -0.6000x; interpolation
      6030 <= x < 6060; y = -3935.0000 +     0.6667x; interpolation
      6060 <= x < 6090; y =  3904.0000 +    -0.6333x; interpolation
      6090 <= x < 6120; y = -4176.0000 +     0.7000x; interpolation
      6120 <= x < 6150; y =   899.0000 +    -0.1333x; interpolation
      6150 <= x < 6180; y =    83.0000 +     0.0000x; interpolation
      6180 <= x < 6210; y =  -942.0000 +     0.1667x; interpolation
      6210 <= x < 6240; y =  4620.0000 +    -0.7333x; interpolation
      6240 <= x < 6270; y = -3867.0000 +     0.6333x; interpolation
      6270 <= x < 6300; y =  3829.0000 +    -0.6000x; interpolation
      6300 <= x < 6330; y = -4113.0000 +     0.6667x; interpolation
      6330 <= x < 6360; y =  4077.0000 +    -0.6333x; interpolation
      6360 <= x < 6390; y = -3730.0000 +     0.6000x; interpolation
      6390 <= x < 6420; y =  -126.0000 +     0.0333x; interpolation
      6420 <= x < 6450; y =   513.0000 +    -0.0667x; interpolation
      6450 <= x < 6480; y =   513.0000 +    -0.0667x; interpolation
      6480 <= x < 6510; y =  3953.0000 +    -0.6000x; interpolation
      6510 <= x < 6540; y = -4687.0000 +     0.7333x; interpolation
      6540 <= x < 6570; y =  4644.0000 +    -0.7000x; interpolation
      6570 <= x < 6600; y = -4076.0000 +     0.6333x; interpolation
      6600 <= x < 6630; y =  4246.0000 +    -0.6333x; interpolation
      6630 <= x < 6660; y =  -374.0000 +     0.0667x; interpolation
      6660 <= x < 6690; y = -3689.0000 +     0.5667x; interpolation
      6690 <= x < 6720; y =   529.0000 +    -0.0667x; interpolation
      6720 <= x < 6750; y =  3874.0000 +    -0.5667x; interpolation
      6750 <= x < 6780; y =   514.0000 +    -0.0667x; interpolation
      6780 <= x < 6810; y =  7039.0000 +    -1.0333x; interpolation
      6810 <= x < 6840; y =   711.0000 +    -0.1000x; interpolation
      6840 <= x < 6870; y = -11320.0000 +     1.6667x; interpolation
      6870 <= x < 6900; y =  -604.0000 +     0.1000x; interpolation
      6900 <= x < 6930; y =  -375.0000 +     0.0667x; interpolation
      6930 <= x < 6960; y =   315.0000 +    -0.0333x; interpolation
      6960 <= x < 6990; y =  1008.0000 +    -0.1333x; interpolation
      6990 <= x < 7020; y =    80.0000 +     0.0000x; interpolation
      7020 <= x < 7050; y =  1478.0000 +    -0.2000x; interpolation
      7050 <= x < 7080; y = -1330.0000 +     0.2000x; interpolation
      7080 <= x < 7110; y = -1565.0000 +     0.2333x; interpolation
      7110 <= x < 7140; y =  5751.0000 +    -0.8000x; interpolation
      7140 <= x < 7170; y = -4677.0000 +     0.6667x; interpolation
      7170 <= x < 7200; y =    83.0000 +     0.0000x; interpolation
      7200 <= x < 7230; y =  -395.0000 +     0.0667x; interpolation
      7230 <= x < 7260; y =   325.0000 +    -0.0333x; interpolation
      7260 <= x < 7290; y =  4663.0000 +    -0.6333x; interpolation
      7290 <= x < 7320; y = -5259.0000 +     0.7333x; interpolation
      7320 <= x < 7350; y =  5190.0000 +    -0.7000x; interpolation
      7350 <= x < 7380; y =  -178.0000 +     0.0333x; interpolation
      7380 <= x < 7410; y = -4833.0000 +     0.6667x; interpolation
      7410 <= x < 7440; y =  5007.0000 +    -0.6667x; interpolation
      7440 <= x < 7470; y = -5120.0000 +     0.7000x; interpolation
      7470 <= x < 7500; y =  1080.0000 +    -0.1333x; interpolation
      7500 <= x < 7530; y =    84.0000 +     0.0000x; interpolation
      7530 <= x < 7560; y =  2084.0000 +    -0.2667x; interpolation
      7560 <= x < 7590; y =  3088.0000 +    -0.4000x; interpolation
      7590 <= x < 7620; y =  -692.0000 +     0.1000x; interpolation
      7620 <= x < 7650; y = -3981.0000 +     0.5333x; interpolation
      7650 <= x < 7680; y =    83.0000 +     0.0000x; interpolation
      7680 <= x < 7710; y =  -682.0000 +     0.1000x; interpolation
      7710 <= x < 7740; y =   342.0000 +    -0.0333x; interpolation
      7740 <= x < 7770; y =  5225.0000 +    -0.6667x; interpolation
      7770 <= x < 7800; y =  -451.0000 +     0.0667x; interpolation
      7800 <= x < 7830; y = -4077.0000 +     0.5333x; interpolation
      7830 <= x < 7860; y =  3983.0000 +    -0.5000x; interpolation
      7860 <= x < 7890; y = -4891.0000 +     0.6333x; interpolation
      7890 <= x < 7920; y =    87.0000 +     0.0000x; interpolation
      7920 <= x < 7950; y =   350.0000 +    -0.0333x; interpolation
      7950 <= x < 7980; y =   350.0000 +    -0.0333x; interpolation
      7980 <= x < 8010; y =  5385.0000 +    -0.6667x; interpolation
      8010 <= x < 8040; y = -4457.0000 +     0.5667x; interpolation
      8040 <= x < 8070; y =  4354.0000 +    -0.5333x; interpolation
      8070 <= x < 8100; y = -5026.0000 +     0.6333x; interpolation
      8100 <= x < 8130; y =  4927.0000 +    -0.6000x; interpolation
      8130 <= x < 8160; y =  -473.0000 +     0.0667x; interpolation
      8160 <= x < 8190; y =   882.0000 +    -0.1000x; interpolation
      8190 <= x < 8220; y = -5918.0000 +     0.7333x; interpolation
      8220 <= x < 8250; y =   634.0000 +    -0.0667x; interpolation
      8250 <= x < 8280; y =  5018.0000 +    -0.6000x; interpolation
      8280 <= x < 8310; y = -4882.0000 +     0.6000x; interpolation
      8310 <= x < 8340; y =  5054.0000 +    -0.6000x; interpolation
      8340 <= x < 8370; y = -4364.0000 +     0.5333x; interpolation
      8370 <= x < 8400; y =   640.0000 +    -0.0667x; interpolation
      8400 <= x < 8430; y =  4825.0000 +    -0.5667x; interpolation
      8430 <= x < 8460; y = -5815.0000 +     0.7000x; interpolation
      8460 <= x < 8490; y =  1491.0000 +    -0.1667x; interpolation
      8490 <= x < 8520; y =  7131.0000 +    -0.8333x; interpolation
      8520 <= x < 8550; y = -3057.0000 +     0.3667x; interpolation
      8550 <= x < 8580; y = -4761.0000 +     0.5667x; interpolation
      8580 <= x < 8610; y =  5214.0000 +    -0.6000x; interpolation
      8610 <= x < 8640; y = -5940.0000 +     0.7000x; interpolation
      8640 <= x < 8670; y =  4966.0000 +    -0.5667x; interpolation
      8670 <= x < 8700; y = -5114.0000 +     0.6000x; interpolation
      8700 <= x < 8730; y =  7313.0000 +    -0.8333x; interpolation
      8730 <= x < 8760; y = -5737.0000 +     0.6667x; interpolation
      8760 <= x < 8790; y =  5030.0000 +    -0.5667x; interpolation
      8790 <= x < 8820; y =    66.0000 +     0.0000x; interpolation
      8820 <= x < 8850; y = -5501.0000 +     0.6333x; interpolation
      8850 <= x < 8880; y =   379.0000 +    -0.0333x; interpolation
      8880 <= x < 8910; y =  -506.0000 +     0.0667x; interpolation
      8910 <= x < 8940; y =   678.0000 +    -0.0667x; interpolation
      8940 <= x < 8970; y =    84.0000 +     0.0000x; interpolation
      8970 <= x < 9000; y =  5150.0000 +    -0.5667x; interpolation
      9000 <= x < 9030; y =  -830.0000 +     0.1000x; interpolation
      9030 <= x < 9060; y = -4130.0000 +     0.4667x; interpolation
      9060 <= x < 9090; y =  4298.0000 +    -0.4667x; interpolation
      9090 <= x < 9120; y = -4158.0000 +     0.4667x; interpolation
      9120 <= x < 9150; y =  4326.0000 +    -0.4667x; interpolation
      9150 <= x < 9180; y =  2806.0000 +    -0.3000x; interpolation
      9180 <= x < 9210; y =  5551.0000 +    -0.6000x; interpolation
      9210 <= x < 9240; y =  4327.0000 +    -0.4667x; interpolation
      9240 <= x < 9270; y = -12251.0000 +     1.3333x; interpolation
      9270 <= x < 9300; y = -4243.0000 +     0.4667x; interpolation
      9300 <= x < 9330; y =  5336.0000 +    -0.5667x; interpolation
      9330 <= x < 9360; y = -4584.0000 +     0.5000x; interpolation
      9360 <= x < 9390; y =  3813.0000 +    -0.4000x; interpolation
      9390 <= x < 9420; y = -4611.0000 +     0.5000x; interpolation
      9420 <= x < 9450; y =  1649.0000 +    -0.1667x; interpolation
      9450 <= x < 9480; y =  -863.0000 +     0.1000x; interpolation
      9480 <= x < 9510; y =   712.0000 +    -0.0667x; interpolation
      9510 <= x < 9540; y =  4820.0000 +    -0.5000x; interpolation
      9540 <= x < 9570; y = -1520.0000 +     0.1667x; interpolation
      9570 <= x < 9600; y = -4382.0000 +     0.4667x; interpolation
      9600 <= x < 9630; y =  2317.0000 +    -0.2333x; interpolation
      9630 <= x < 9660; y = -3123.0000 +     0.3333x; interpolation
      9660 <= x < 9690; y =  3297.0000 +    -0.3333x; interpolation
      9690 <= x < 9720; y =  3941.0000 +    -0.4000x; interpolation
      9720 <= x < 9750; y = -6718.0000 +     0.7000x; interpolation
      9750 <= x < 9780; y =  6242.0000 +    -0.6333x; interpolation
      9780 <= x < 9810; y = -6433.0000 +     0.6667x; interpolation
      9810 <= x < 9840; y =  1065.0000 +    -0.1000x; interpolation
      9840 <= x < 9870; y =  3027.0000 +    -0.3000x; interpolation
      9870 <= x < 9900; y = -3205.0000 +     0.3333x; interpolation
      9900 <= x < 9930; y =  1730.0000 +    -0.1667x; interpolation
      9930 <= x < 9960; y = -1240.0000 +     0.1333x; interpolation
      9960 <= x < 9990; y =  -578.0000 +     0.0667x; interpolation
      9990 <= x < 10020; y =   418.0000 +    -0.0333x; interpolation
     10020 <= x < 10050; y =  7078.0000 +    -0.7000x; interpolation
     10050 <= x < 10080; y = -7284.0000 +     0.7333x; interpolation
     10080 <= x < 10110; y =  7121.0000 +    -0.7000x; interpolation
     10110 <= x < 10140; y =  -271.0000 +     0.0333x; interpolation
     10140 <= x < 10170; y = -6674.0000 +     0.6667x; interpolation
     10170 <= x < 10200; y =  6508.0000 +    -0.6333x; interpolation
     10200 <= x < 10230; y = -5018.0000 +     0.5000x; interpolation
     10230 <= x < 10260; y =  6202.0000 +    -0.6000x; interpolation
     10260 <= x < 10290; y = -7097.0000 +     0.7000x; interpolation
     10290 <= x < 10320; y =    85.0000 +     0.0000x; interpolation
     10320 <= x < 10350; y =  1114.0000 +    -0.1000x; interpolation
     10350 <= x < 10380; y =  5242.0000 +    -0.5000x; interpolation
     10380 <= x < 10410; y = -5798.0000 +     0.5667x; interpolation
     10410 <= x < 10440; y =  6312.0000 +    -0.6000x; interpolation
     10440 <= x < 10470; y = -6874.0000 +     0.6667x; interpolation
     10470 <= x < 10500; y =  7046.0000 +    -0.6667x; interpolation
     10500 <= x < 10530; y = -6565.0000 +     0.6333x; interpolation
     10530 <= x < 10560; y =   435.0000 +    -0.0333x; interpolation
     10560 <= x < 10590; y =  -969.0000 +     0.1000x; interpolation
     10590 <= x < 10620; y =  1143.0000 +    -0.1000x; interpolation
     10620 <= x < 10650; y =  -975.0000 +     0.1000x; interpolation
     10650 <= x < 10680; y =  2565.0000 +    -0.2333x; interpolation
     10680 <= x < 10710; y =  6115.0000 +    -0.5667x; interpolation
     10710 <= x < 10740; y = -7769.0000 +     0.7333x; interpolation
     10740 <= x < 10770; y =  7225.0000 +    -0.6667x; interpolation
     10770 <= x < 10800; y = -7453.0000 +     0.7000x; interpolation
     10800 <= x < 10830; y =  8343.0000 +    -0.7667x; interpolation
     10830 <= x < 10860; y = -1377.0000 +     0.1333x; interpolation
     10860 <= x < 10890; y = -6431.0000 +     0.6000x; interpolation
     10890 <= x < 10920; y =  1895.0000 +    -0.1667x; interpolation
     10920 <= x < 10950; y = -2098.0000 +     0.2000x; interpolation
     10950 <= x < 10980; y =  1178.0000 +    -0.1000x; interpolation
     10980 <= x < 11010; y = -1377.0000 +     0.1333x; interpolation
     11010 <= x < 11040; y =  7773.0000 +    -0.7000x; interpolation
     11040 <= x < 11070; y = -6907.0000 +     0.6333x; interpolation
     11070 <= x < 11100; y =  7077.0000 +    -0.6333x; interpolation
     11100 <= x < 11130; y = -7683.0000 +     0.7000x; interpolation
     11130 <= x < 11160; y =  7857.0000 +    -0.7000x; interpolation
     11160 <= x < 11190; y =  -305.0000 +     0.0333x; interpolation
     11190 <= x < 11220; y = -5141.0000 +     0.4667x; interpolation
     11220 <= x < 11250; y =  5303.0000 +    -0.4667x; interpolation
     11250 <= x < 11280; y = -6291.0000 +     0.5667x; interpolation
     11280 <= x < 11310; y =  6459.0000 +    -0.5667x; interpolation
     11310 <= x < 11340; y = -6701.0000 +     0.6000x; interpolation
     11340 <= x < 11370; y =  6871.0000 +    -0.6000x; interpolation
     11370 <= x < 11400; y = -6737.0000 +     0.6000x; interpolation
     11400 <= x < 11430; y =   843.0000 +    -0.0667x; interpolation
     11430 <= x < 11460; y = 21743.0000 +    -1.9000x; interpolation
     11460 <= x < 11490; y = -14833.0000 +     1.3000x; interpolation
     11490 <= x < 11520; y =   829.0000 +    -0.0667x; interpolation
     11520 <= x < 11550; y = -8363.0000 +     0.7333x; interpolation
     11550 <= x < 11580; y =  7765.0000 +    -0.6667x; interpolation
     11580 <= x < 11610; y = -7635.0000 +     0.6667x; interpolation
     11610 <= x < 11640; y =  8191.0000 +    -0.7000x; interpolation
     11640 <= x < 11670; y = -7676.0000 +     0.6667x; interpolation
     11670 <= x < 11700; y =  7456.0000 +    -0.6333x; interpolation
     11700 <= x < 11730; y = -7326.0000 +     0.6333x; interpolation
     11730 <= x < 11760; y =  7494.0000 +    -0.6333x; interpolation
     11760 <= x < 11790; y = -8146.0000 +     0.7000x; interpolation
     11790 <= x < 11820; y =  2438.0000 +    -0.2000x; interpolation
     11820 <= x < 11850; y =  4796.0000 +    -0.4000x; interpolation
     11850 <= x < 11880; y = -5842.0000 +     0.5000x; interpolation
     11880 <= x < 11910; y =  2453.0000 +    -0.2000x; interpolation
     11910 <= x < 11940; y = -3883.0000 +     0.3333x; interpolation
     11940 <= x < 11970; y =  2072.0000 +    -0.1667x; interpolation
     11970 <= x < 12000; y = -1908.0000 +     0.1667x; interpolation
     12000 <= x < 12030; y =   885.0000 +    -0.0667x; interpolation
     12030 <= x < 12060; y =  7685.0000 +    -0.6333x; interpolation
     12060 <= x < 12090; y = -7954.0000 +     0.6667x; interpolation
     12090 <= x < 12120; y =  8126.0000 +    -0.6667x; interpolation
     12120 <= x < 12150; y = -7188.0000 +     0.6000x; interpolation
     12150 <= x < 12180; y =  7760.0000 +    -0.6333x; interpolation
     12180 <= x < 12210; y = -5605.0000 +     0.4667x; interpolation
     12210 <= x < 12240; y =  5763.0000 +    -0.4667x; interpolation
     12240 <= x < 12270; y = -1156.0000 +     0.1000x; interpolation
